Name,Owner,Address,Latitude,Longitude,Year
White Horse,Brown David,18 Cloak Lane City London ,51.5115857,-0.0915335,1839
Yorkshire Grey,Tate James,4 Park Street Borough London ,51.505506,-0.091497,1839
Feathers,Manners Thomas,Stoney Street Borough market London ,51.5055094,-0.091492,1839
George,Pigot Jacob,Stoney Street Borough Market London ,51.5055094,-0.091492,1839
Golden Lion,Harris John,35 Stoney Street Borough Market London ,51.5055094,-0.091492,1839
Falcon,East Ann,84 Upper Thames street  London ,51.5104584,-0.0914779,1839
Hour Glass,Knott William,89 Upper Thames Street  London ,51.5104584,-0.0914779,1839
Steel yard,Burgess John,88 Upper Thames Street  London ,51.5104584,-0.0914779,1839
Crown,Shaw Thomas,75 Basinghall Street  London ,51.5166365,-0.0914577,1839
Queen Victoria,Faulkner Thos,13 Church Street Shoreditch London ,51.5442486,-0.0914121,1839
King George,McMillan Hugh,Nightingale Lane Stepney London ,51.5446356,-0.0914044,1839
Leaping Bar,Layfield William,146 Old Street  London ,51.5251711,-0.0913982,1839
Hope,Nixon Robert,63 Banner Street St Lukes London ,51.5243867,-0.0913831,1839
Paviers Arms,Hebard Thos,St Margarets Court High Street London ,51.5040066,-0.0913677,1839
Simon the Tanner,Vousley Henry,19 Long Lane Borough London ,51.5010889,-0.0913378,1839
Grapes,Tyler William,14 Dowgate Hill  London ,51.510773,-0.0911757,1839
Queens Head,Coxhead Charles,23 Bath Street Clerkenwell London ,51.5276607,-0.0911737,1839
Axe,Robinson Thos,25 Milton Street Fore Street London ,51.5180818,-0.0911656,1839
Flying Horse,Lowis William,53 Milton Street Fore Street London ,51.5180818,-0.0911656,1839
Grapes,Ely Chas Joseph,70 Milton Street Fore Street London ,51.5180818,-0.0911656,1839
Greyhound,Heslam Ellen,30 Milton Street Fore Street London ,51.5180818,-0.0911656,1839
White Bear,Frost John,32 Basinghall Street  London ,51.5160919,-0.0911384,1839
Three Bucks,Barton Thomas,22 Old Jewry  London ,51.5139391,-0.0910626,1839
St Pauls,Clarke William,56 Chiswell Street  London ,51.520763,-0.0910586,1839
Three Crowns,Robinson Thomas,5 Old Jewry  London ,51.5139825,-0.0910424,1839
Ben Jonson,Corti Peter,27 Bath Street Clerkenwell London ,51.5261841,-0.0910286,1839
Jolly Anglers,Wright John,42 Bath Street St Lukes London ,51.5261146,-0.0910066,1839
Kings Head,Siddington S,30 Old Jewry  London ,51.5144496,-0.0909705,1839
Bell,Webster Thomas,12 Basinghall Street  London ,51.5156859,-0.0909556,1839
Pitts Head,Hart Andrew,150 Old Street  London ,51.5252395,-0.0909338,1839
Three Crowns,Page Frances,3 Dowgate Hill  London ,51.5113568,-0.0909192,1839
Cumberlands head,Miller Hy,66 bath Street  London ,51.5258163,-0.090912,1839
Old Crispin,Taylor Frederick,92 Milton Street  London ,51.5200519,-0.0908826,1839
Broad Arrow,Eldridge William,87 Milton street City London ,51.5200519,-0.0908826,1839
Plough,Jennings Charles,152 Hoxton Old Town  London ,51.5252483,-0.0908702,1839
Dolphin,Crisp Edmund,16 Long Alley Finsbury London ,51.5009519,-0.0908446,1839
Kings Head,Shand George,13 Long Lane Borough London ,51.5009519,-0.0908446,1839
George,Brook John Elias,4 Market Street Boro Road London ,51.5054792,-0.0907513,1839
Harrow,Wheeler Robert,23 Borough Market  London ,51.5054792,-0.0907513,1839
Rams Head,Clark Samuel,Borough Market  London ,51.5054792,-0.0907513,1839
Wheat Sheaf,Potter Richard,18 Borough Market  London ,51.5054792,-0.0907513,1839
Bell,Garland Elizabeth,4 Borough Market  London ,51.5054792,-0.0907513,1839
Crow,Winter Francis,22 Moor lane City London ,51.5185102,-0.0907478,1839
Roebuck,Colins Abel,50 Great Dover Street  London ,51.4981229,-0.0906471,1839
Lord Nelson,Croutel Walter,26 Trafalgar Street Walworth London ,51.4877883,-0.0904998,1839
Bulls Head,Renney James,23 Wallbrook  London ,51.5122248,-0.0904528,1839
Green Man,Wheatley John Benjamin,9 Bucklersbury  London ,51.512937,-0.0903605,1839
St Lukes Church Tavern,Worthington John,Wenlock Street  London ,51.5318142,-0.0903596,1839
City of Chester,Hicks Jas,62 Bunhill Row  London ,51.524609,-0.0903306,1839
Grapes,Bambridge Fras Maria,60 Bunhill Row  London ,51.524609,-0.0903306,1839
Kings Arms,Wilkinson John,Philip Lane London Wall London ,51.5174984,-0.0902781,1839
Three Tuns,Gardner Richard,37 Coleman Street City London ,51.5151923,-0.0902448,1839
Dyers Arms,Ray Henry,55 Long Alley Finsbury London ,51.5009767,-0.0901464,1839
Virginia Plant,Wallis Richard,22 Virginia Terrace Great Dover Street London ,51.4979039,-0.0901116,1839
Marlborough Arms,Piercey John,South Street Camberwell London ,51.4738811,-0.0900906,1839
Artichoke,Pearce Eliz Ann,Church Street Camberwell London ,51.4738811,-0.0900906,1839
George IV,Wright William John,6 Southwark Crescent  London ,51.50507,-0.0900783,1839
Blue Anchor,Harris Joseph,102 Bunhill Row  London ,51.5233728,-0.0900683,1839
Star,Abbott James,31 Coleman Street City London ,51.5156444,-0.0900222,1839
Butlers Head,Rutter Samuel,Great Bell alley City London ,51.5157441,-0.0899529,1839
York Minster,Robinson William,56 Bunhill Row  London ,51.5218908,-0.0898442,1839
Rose & Crown,Green Elizabeth,84 Bunhill Row  London ,51.5220061,-0.089838,1839
Two Brewers,Harris Joseph,129 Bunhill Row  London ,51.5220966,-0.0898332,1839
White Swan,Clark Joseph,109 Bunhill Row  London ,51.5220966,-0.0898332,1839
Blue Anchor,Morris Jane,3 Coleman Street  London ,51.5167145,-0.0897799,1839
Swans Nest,Prudence George William,8 Coleman Street Buildings  London ,51.5167145,-0.0897799,1839
Dolphin,Nichols James,60 Coleman Street  London ,51.5161433,-0.0897776,1839
Jack of Newberry,Coman Geo,25 Chiswell Street  London ,51.5207416,-0.0897652,1839
Royal Champion,Burford Alfred,Portland Street Walworth London ,51.4863691,-0.0897139,1839
Turks Head,Robertson Jno,8 Charlotte Street Portland Street London ,51.4863691,-0.0897139,1839
Acorn,Goodwin Robert,234 Upper Thames Street  London ,51.5102815,-0.089675,1839
Barley Mow,Wyatt George,210 Upper Thames Street  London ,51.5102815,-0.089675,1839
Queens Head,Price Zachariah,208 Upper Thames Street  London ,51.5102815,-0.089675,1839
Grapes,Briggs John Edmd,206 Upper Thames Street  London ,51.5102815,-0.089675,1839
White Hart,Atkin John,213 Upper Thames Street  London ,51.5102815,-0.089675,1839
Rose & Crown,Terrett Jas,Salisbury Lane Bermondsey London ,51.4920022,-0.0896468,1839
Britannia,Crowder Jno. Noah,188 Hoxton Old town  London ,51.5252443,-0.089614,1839
Coach & Horses,Curtis Robert,73 Long Lane Borough London ,51.5008284,-0.0895944,1839
Oxford Arms Tap,Sherman Edward,Oxford Arms Passage City London ,51.5153436,-0.089487,1839
White Swan,Smith William,67 Coleman Street City London ,51.5164466,-0.0894845,1839
Prince of Wales,Perkins Jos,9 Princes Square Kennington London ,51.5141752,-0.0894701,1839
Halifax Head,Harden Charles,Princes Street Whitechapel London ,51.5141343,-0.089461,1839
Red Cow,Wise James,Princes Street Lambeth London ,51.5141343,-0.089461,1839
Fox,Day Henrietta,Princes Street Lambeth London ,51.5141343,-0.089461,1839
Kings Arms,Oliver Henry Wm,Princes Street Lambeth London ,51.5141343,-0.089461,1839
Osbornes Head,Bowler James,Princes Street Whitechapel London ,51.5141343,-0.089461,1839
London Stone,Hook Henry,82 Cannon Street  London ,51.5114199,-0.0894123,1839
Bell,Hierons Samuel,29 Bush lane City London ,51.5110074,-0.0893953,1839
Sun,Baldry William,7 London Wall  London ,51.5177776,-0.089371,1839
Duke of York,Gwynn W James,29 High Street Shadwell London ,51.5050501,-0.0893659,1839
Salisbury Arms,Handley Mary,9 Salisbury Street Bermondsey London ,51.4920671,-0.0893427,1839
Rose,Franklin Thomas,Edmund Street Camberwell London ,51.4793101,-0.0892966,1839
Two Brewers,Lister William,27 London Wall  London ,51.5174619,-0.0892544,1839
Crown,Kay Henry,80 Chiswell Street  London ,51.5206573,-0.0891699,1839
Bee Hive,McCarthy Daniel,4 Stevens Place New North Road London ,51.5353455,-0.0891671,1839
Coach & Horses,Gruby James,66 Chiswell Street  London ,51.5206529,-0.0891224,1839
Founders Arms,Edwards John,Founders Hall Court Lothbury London ,51.5147143,-0.0890664,1839
Adam & Eve,Gosney John,209 Hoxton Old Town  London ,51.525458,-0.0890392,1839
George & Dragon,Fritchley Richard,1 Northampton Place  London ,51.5484938,-0.0888765,1839
Ship & Sun,Jenkins William,Crosby Row Walworth London ,51.5015601,-0.0888683,1839
Green Man,Barrett Wm,37 Featherstone Street  London ,51.5246071,-0.0888066,1839
Ship,Cook George,13 High Street Stepney London ,51.5054942,-0.0887475,1839
White Horse,Ashbridge W O,Finsbury Street  London ,51.5206219,-0.0886689,1839
Castle,Tarbath George,94 Long alley Finsbuy London ,51.5004569,-0.0886448,1839
Woolpack,Jenson John,12 Little Moorfields  London ,51.5186157,-0.0886305,1839
Five Bells,Jackson Alexander,28 Little Moorfields  London ,51.5186157,-0.0886305,1839
Kings Arms,Eyres Alice,22 Little Moorfields  London ,51.5186157,-0.0886305,1839
White Hart,Cross henry,15 St Thomas Street Borough London ,51.5048734,-0.0885921,1839
Bull and Bell,Hulks Sarah,19 Ropemaker street  London ,51.5195655,-0.088572,1839
Pied Horse,Rooke George,3 Chiswell Street  London ,51.5206232,-0.0883868,1839
Admiral Vernon,Tucker Robert Hy,107 Long Alley Finsbury London ,51.5003714,-0.0883655,1839
Lord Nelson,Ninan Thomas,Pump Row Old Street Road London ,51.5254934,-0.0883319,1839
White Horse,Wells Richard,9 Pitfield Street Old Street Road London ,51.5254934,-0.0883319,1839
Old Queens Head,Stopher Robert,23 Great Maze Pond  London ,51.5027843,-0.0882692,1839
Three Colts,Bird Sarah,45 London Wall  London ,51.5169836,-0.0882404,1839
White Swan,Bray Ann,104 Long Alley Finsbury London ,51.5002907,-0.0882355,1839
Devonshire Arms,Parsons William,Burne Street Stepney London ,51.4955481,-0.0881087,1839
William IV,Luxton Joseph,5 King William Street Strand London ,51.5120567,-0.0880974,1839
Rose & Crown,Rider Paul,113 Long Lane Borough London ,51.5002415,-0.0880751,1839
Stirling Castle,Elmer Henry,50 London Wall  London ,51.5168189,-0.0880431,1839
Old George,Muggeridge Samuel,8 Lombard Street Borough London ,51.5127886,-0.0880266,1839
Nottingham Castle,Heaps Jno,9 Angel Street Post Office London ,51.5126503,-0.0879148,1839
Black Bull,Pallett James,96 Upper Thames Street  London ,51.5096671,-0.0875878,1839
Brown Bear,Hillyard John,191 Upper Thames street  London ,51.509662,-0.087552,1839
White Swan,Smith John,181 Upper Thames Street  London ,51.509662,-0.087552,1839
Swan & Hoop,Mackey J,28 Pavement Finsbury London ,51.5195924,-0.0875029,1839
Windmill,Banks William,18 Nicholas Lane City London ,51.5113065,-0.0874786,1839
Black Boy & Horse,Fuller Mary Ann,Nicholas Lane  London ,51.5118319,-0.0873075,1839
Dunstan Arms,Clerc Samuel,10 east Road City Road London ,51.5220555,-0.0872811,1839
Griffin,Price Ann,9 Leonard Street Shoreditch London ,51.5245893,-0.0872594,1839
Dial,Hunter James William,132 Long Alley Finsbury London ,51.499836,-0.0872356,1839
Valentine & Orson,Alder Matt,Long Lane Borough London ,51.4998453,-0.0872242,1839
White Bear,Bain William,King William Street City London ,51.5098474,-0.0871121,1839
Cock & Castle,Simmons William,54 Elizabeth Street Hackney London ,51.5647098,-0.0870545,1839
Orange Tree,Merritt Edw,18 Palace Row New Road London ,51.4206778,-0.0870521,1839
Duke of Wellington,Searles W R,Brunswick street Hackney Road London ,51.5272136,-0.0870138,1839
George IV,Wardman Thomas,Brunswick Street Hackney Road London ,51.5272136,-0.0870138,1839
Mitre,Bent Edward,Palace New Road Lambeth London ,51.4209386,-0.0869806,1839
Two Sawyers,Donovan F,Crown Court Joiner Street London ,51.5052595,-0.0869379,1839
Blue Coat Boy,Scott Thomas,1 City road  London ,51.522545,-0.0868987,1839
Castle,Tozer John,19 City road  London ,51.522545,-0.0868987,1839
Duke of Wellington,Carveth Thomas,19 Cross Street City Road London ,51.522545,-0.0868987,1839
Red Lion,Quarterman Wm,7 City Road Finsbury London ,51.522545,-0.0868987,1839
Ship,Bentzing John,7 Finsbury Place  London ,51.5186553,-0.0868916,1839
Railway,Philips Nathl,15 & 16 Joiner Street Borough London ,51.5049986,-0.086862,1839
Tailors Arms,Pope Henry,20 Clements Lane City London ,51.5116122,-0.0868346,1839
Anchor & Hope,Reed Robert,Southampton Place Camberwell London ,51.4788706,-0.0866457,1839
Angel and Crown,Gurney Alfred,3 tabernacle Square  London ,51.522547,-0.0865705,1839
Old White Horse,Chisholm Andrew,64 London Wall  London ,51.5168217,-0.0865566,1839
Bridport Arms,Brinsden John,34 Bridport place Hoxton London ,51.5349708,-0.0864137,1839
Fleece & Sun,Cooper Alex,Threadneedle Street  London ,51.5141076,-0.0863577,1839
Baldfaced Stag,Roper Fanny,6 1/2 Worship Street  London ,51.5218409,-0.0863343,1839
Roebuck,Runcles Elizabeth,11 Tooley Street  London ,51.5059918,-0.0863148,1839
White Lion,Cruchley Josiah,12 Tooley Street Borough London ,51.5059918,-0.0863148,1839
Brown Bear,Mason Thomas,10 Worship street  London ,51.5223088,-0.0863148,1839
Britannia,Fenn John,36 Fish street hill  London ,51.5097069,-0.0863093,1839
Mitre,Walter Thomas,38 Fish Street Hill  London ,51.5097069,-0.0863093,1839
Carpenters Arms,Smith William,11 Bridport place Hoxton London ,51.5336246,-0.0862939,1839
White Horse,Watts Henry,55 London Wall  London ,51.5168675,-0.0862711,1839
Bunch of Grapes,Lobb Thomas,22 Tooley street  London ,51.5059507,-0.0862139,1839
Ship,Lone Giles,170 Long Lane Borough London ,51.4993567,-0.0862016,1839
Robin Hood & Little John,Morow John,33 Tabernacle Walk  London ,51.5234556,-0.0861601,1839
Globe,Cole Robert,Fish Street Hill  London ,51.5101242,-0.0860993,1839
Swan,Game Wm,Fish Street Hill  London ,51.5101242,-0.0860993,1839
Acorn,Arnold Joseph,65 Great Cambridge Street  London ,51.6067507,-0.0860007,1839
Black Bull,Washington Jno P,Thomas Street Bethnal Green London ,51.5038016,-0.0859762,1839
Grapes,Edmonds Fras,St Thomas Street Borough London ,51.5038016,-0.0859762,1839
Rose & Crown,Abbotson Robert,20 Colville Street  London ,51.5363446,-0.0859173,1839
Red Lion,Smith George,4 Wilson Street Finsbury London ,51.5189289,-0.0858492,1839
Cock & Woolpack,Mounsey Grace,6 Finch Lane City London ,51.5137269,-0.0858434,1839
Baker & Basket,OBrien John Waters,18 Worship Street  London ,51.5221327,-0.0857911,1839
Hen and Chickens,Macquillin Thomas Stephen,17 Bath Street Tabernacle Square London ,51.5240143,-0.0857881,1839
Flying Horse,Milne John,29 Wilson Street Finsbury London ,51.5198291,-0.0857751,1839
Bell,Nunn Elizabeth,3 Lower Thames Street  London ,51.5089576,-0.0857592,1839
Brown Bear,Fell Patrick,29 Eldon street Finsbury London ,51.5184842,-0.0857375,1839
Sun,Mosley Henry Ellis,33 Mason Street Lambeth London ,51.4928055,-0.0856135,1839
Monument,Marchant John,1 Eastcheap  London ,51.5105966,-0.0855992,1839
Shepherd & Flock,Monk William,12 Little Bell Alley City London ,51.5156534,-0.0854766,1839
Blue Last,Martin Samuel,7 Little Bell alley  London ,51.5156534,-0.0854766,1839
Queens Arms,Jackson John,2 Weston Street Snowsfields London ,51.5022473,-0.0853726,1839
Rose,Buggs William Henry,Snowsfields  London ,51.5022473,-0.0853726,1839
Griffin,Jones John,14 Threadneedle Street  London ,51.5141934,-0.0853273,1839
Kings Head,Walter Caroline,12 Pudding Lane  London ,51.5104825,-0.0853217,1839
Leather Market Tavern,Johnston William,New Weston Street Borough London ,51.5006528,-0.0853173,1839
Rum Puncheon,Berwick George,4 Rose & Crown Court Eldon Street London ,51.5184942,-0.0852748,1839
Sash & Cocoa Nut Tree,Ratcliffe Francis,4 Whitecross Place Wilson Street London ,51.5203175,-0.0852347,1839
Mulberry Tree,Coleman Timothy,Whitecross Place Wilson Street London ,51.5203175,-0.0852347,1839
Mulberry Tree,Johnson T C,Mulberry Court Wilson Street London ,51.5203175,-0.0852347,1839
Prince Regent,Ost Elizabeth,21 North Street Kent Road London ,51.6349704,-0.0851794,1839
Bell & Dragon,West William Chas,32 Worship Street  London ,51.5221109,-0.0851653,1839
George & Vulture,Walles James,36 Haberdashers Walk  London ,51.5292941,-0.085083,1839
Horse and Cart,Batt Thos,43 Tooley Street  London ,51.5053723,-0.0850615,1839
Half Moon Tap,Brookman Benjamin,Halfmoon Passage Gracechurch Street London ,51.5120614,-0.0850546,1839
Red Lion,Gibbs Rbt,8 Nags Head Court Gracechurch Street London ,51.5120614,-0.0850546,1839
Woolpack,Golby Thomas,6 Corbet Street Gracechurch Street London ,51.5120614,-0.0850546,1839
Bell,Ruff Harvey,Bell Yard Gracechurch Street London ,51.5120614,-0.0850546,1839
Star,Head George,4 Nags Head Court Gracechurch Street London ,51.5120614,-0.0850546,1839
White Hart,Hildyard Jas G,Bell Yard Gracechurch Street London ,51.5120614,-0.0850546,1839
White Lion,Urry Henry,1 Talbot Court Gracechurch Street London ,51.5120614,-0.0850546,1839
Blue Ball,King Robert,Whitecross place  London ,51.5197911,-0.0849553,1839
Finsbury Coffee House,Merry james,60 Wilson Street Finsbury London ,51.5214532,-0.0847666,1839
White Hart,Francis Francis,27 Botolph lane  London ,51.5098234,-0.0847461,1839
Kings Head,Oldaker Ann,42 Threadneedle Street  London ,51.5143991,-0.0847386,1839
Dog & Stile,Pagdin William,1 Earl Street  London ,51.5207082,-0.0846887,1839
Queens Head,Randall Thos Hy,44 Broad Street Lambeth London ,51.5170443,-0.0846697,1839
Duke of Clarence,Parker Thomas,56 Tooley Street  London ,51.5050156,-0.0846243,1839
Albany Arms,Carter F,Albany Road  London ,51.4843993,-0.0845993,1839
George,Shaw James Edward,108 Old Street  London ,51.5262236,-0.0845806,1839
Cock,Marshall William,20 Love Lane Eastcheap London ,51.5106957,-0.0844895,1839
Cow and Calf,Burrow Thomas,36 Little Eastcheap  London ,51.5106957,-0.0844895,1839
Rose & Crown,Tisdell Thos Wilkinson,Love Lane Eastcheap London ,51.5106957,-0.0844895,1839
Ship,Marklew Edward,4 Talbot Court Eastcheap London ,51.5106957,-0.0844895,1839
Pewter Platter,Holmes William,86 Gracechurch Street  London ,51.5128274,-0.0844546,1839
